source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity
2563324516198012928,21.52660473374102,4.576031340622183,1.3235918879332704,2.6740922e-2,49.49687,1.8959907802038756,3.4597363e-2,-11.41478908202354,1.63251e-2,0.9874931,14.563018,14.910807,14.046375,0.8644314,-16.985695
2563220303111567104,21.125959144304797,4.328596441024806,1.3271515356617944,2.021917e-2,65.638275,15.037555568042833,2.6470292e-2,-6.535619690863763,1.584969e-2,1.1086332,13.50323,13.84802,12.992042,0.855978,-5.778754
2563340802713962368,21.318248708283257,4.71456738256316,1.3293071931579628,2.5176195e-2,52.800163,10.571515495917613,2.687558e-2,-0.7996046060064388,1.5323597e-2,0.9897738,14.488877,14.847906,13.958027,0.8898792,21.468443
2559332807952848512,21.73679362431894,2.1170313751165515,1.3313974837191975,2.8373947e-2,46.923237,19.928597871685938,3.8182568e-2,-8.6120517417124,1.6588187e-2,1.608614,13.188779,13.437039,12.792197,0.64484215,3.9977472e-2
2559660290619319040,21.309780830549702,3.167212334095964,1.331583329354429,2.7060177e-2,49.208225,-4.2743711417460295,3.1382445e-2,-16.178733010292365,1.807379e-2,0.98988813,14.799879,15.190665,14.238826,0.95183945,
2563365198128232576,21.742739580593142,4.980779920827142,1.333190011202302,2.1462915e-2,62.11598,-4.098398589361906,2.5173655e-2,6.361474126196634,1.3754648e-2,1.0281249,14.24546,14.592301,13.732166,0.8601351,-35.575478
2563327196257571200,21.401323087182714,4.603244204254567,1.333987424192989,1.8636359e-2,71.57983,11.050222187082824,1.9703886e-2,-9.387654556924916,1.0677009e-2,1.037372,13.666679,14.01767,13.153771,0.8638983,-11.237017
2560100026551018112,21.497662841629342,3.6060868259296064,1.3364816228524903,1.9909054e-2,67.12933,10.20440075552462,2.1022629e-2,-10.881121148377611,1.1766402e-2,1.0595998,14.144332,14.467642,13.652563,0.81507874,-32.89929
2559628439141866752,21.48755910268174,2.738033259597354,1.3415014961052862,1.752885e-2,76.53106,33.87973707147706,1.9260297e-2,15.056989190579488,1.0033284e-2,0.9856537,13.214223,13.504527,12.754859,0.7496681,-3.1529326
2559326657559704576,21.984412660702727,2.1029560232761897,1.3433934172610091,2.6002668e-2,51.663677,4.225221993252379,2.8101753e-2,0.424790753137635,1.3220919e-2,1.046973,14.467944,14.801861,13.961924,0.8399372,33.962734
2563536103467014016,21.22312914565377,4.895242824363267,1.3444050724048573,2.8537836e-2,47.109566,1.6064854463535199,2.8283693e-2,-9.666541343217073,1.8071188e-2,1.0459548,14.729659,15.106125,14.182685,0.92344,
2558404407822134144,21.37691981448748,1.1069319533319422,1.3469039308651283,2.8550692e-2,47.175877,1.8190050804765894,3.1491507e-2,-13.847201573690947,2.1000348e-2,1.1039321,14.607364,15.013067,14.036612,0.9764557,-27.871796
2534399354568567808,21.125596910534707,1.1155788836888283,1.3486908241993796,2.6078887e-2,51.715813,-10.178440858016666,3.029144e-2,6.11880871664133,2.3996653e-2,1.0402129,14.635159,14.984277,14.114213,0.8700638,-11.89273
2559239796141225728,21.42077100961338,1.9962398074601342,1.351525355187592,3.167732e-2,42.665394,38.48389180592938,3.0295165e-2,-9.921974590193921,1.5639089e-2,1.2982903,11.077733,11.527728,10.4554615,1.0722666,-0.22889508
2563310085107894144,21.91281192377615,4.794021525802534,1.3548155035466083,1.7875345e-2,75.792404,-5.107503230289687,1.9138465e-2,-10.781196539050837,9.818918e-3,1.0372536,13.499389,13.807304,13.027334,0.77997017,-19.374784
2558355307756051072,21.924590237594558,1.0386882525997052,1.3642861009013103,2.4401372e-2,55.91022,13.903171033109794,3.2279912e-2,-12.815198556395856,1.6014397e-2,0.96759695,14.667742,15.029221,14.135021,0.8941994,59.952023
2559253952353412096,21.019795646048372,1.8478593343633083,1.3643375430812372,1.906441e-2,71.56464,8.542951646307174,2.532631e-2,-4.0445297202839186,1.8965174e-2,0.97727346,13.686425,14.022404,13.188667,0.8337364,30.857327
